ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
342936,m,04-09-1992,60.2,cbse,2010,60.8,cbse,10932,2,B.Tech/B.E.,computer science & engineering,62.42,10932,0,Uttar Pradesh,2014,485,405,345,0.144789889,405,95000
262989,m,25-09-1990,72,0,2006,71.6,0,11025,2,B.Tech/B.E.,computer engineering,62,11025,0,Uttar Pradesh,2011,425,345,365,0.3423149,365,180000
755088,m,13-08-1990,86.6,icse,2009,81.5,icse,1906,2,B.Tech/B.E.,electrical engineering,78,1906,1,West Bengal,2013,500,560,470,0.837620726,345,265000
1095963,m,29-10-1992,82.87,state board,2010,60.42,state board,6884,2,B.Tech/B.E.,civil engineering,67.77,6884,0,West Bengal,2014,420,400,545,0.255778194,-1,300000
637441,m,24-07-1991,91.3,state board,2009,91.2,state board,1428,2,B.Tech/B.E.,electronics and communication engineering,70,1428,1,Telangana,2013,520,605,855,0.229481755,315,350000
1227702,m,29-10-1992,68.83,state board,2010,62,state board,8310,2,B.Tech/B.E.,computer science & engineering,73.2,8310,1,Rajasthan,2015,290,385,405,0.842248322,385,220000
845819,m,21-02-1992,67,icse,2010,62,isc,2774,2,B.Tech/B.E.,information technology,71,2774,0,Madhya Pradesh,2014,520,305,355,0.04099931,365,310000
89702,m,05-10-1987,76,mp board,2005,84,mp board,928,2,B.Tech/B.E.,information technology,64,928,0,Madhya Pradesh,2010,544,535,485,0.413838256,385,
1093749,f,02-03-1992,61,cbse,2009,67,cbse,8317,2,B.Tech/B.E.,computer science & engineering,,8317,0,Madhya Pradesh,2014,455,460,510,0.899843844,544,150000
133773,f,20-02-1988,86.5,0,2005,81,0,2066,2,B.Tech/B.E.,electronics and communication engineering,79,2066,1,West Bengal,2010,554,495,575,0.376059587,-1,405000
1064862,m,04-02-1991,87,state board,2009,79.9,state board,6345,2,B.Tech/B.E.,mechanical engineering,66.67,6345,0,Andhra Pradesh,2013,350,445,295,0.328746379,-1,175000
116358,m,21-01-1989,87,ssc,2006,90.6,board of intermediate,1141,2,B.Tech/B.E.,information technology,69.04,1141,0,Andhra Pradesh,2010,325,535,505,0.525922584,415,490000
63106,m,20-12-1987,77.16,icse,2006,71,cbse,255,2,B.Tech/B.E.,computer engineering,72.22,255,0,Uttar Pradesh,2011,685,545,525,0.974396113,615,460000
599652,m,16-08-1992,71.2,cbse,2009,85.5,state board,830,2,B.Tech/B.E.,electronics and communication engineering,74,830,1,Tamil Nadu,2013,625,520,325,0.0587928,335,330000
271904,m,30-09-1989,83.8,cbse,2007,63.4,cbse,1648,2,B.Tech/B.E.,information technology,61.2,1648,1,Karnataka,2011,665,615,515,0.916869961,555,1100000
998012,f,26-01-1991,86.5,state board,2009,93.5,state board,11556,2,B.Tech/B.E.,electronics and electrical engineering,77.8,11556,0,Andhra Pradesh,2013,525,495,475,0.684565068,-1,190000
937947,f,22-12-1992,82.66,cbse,2010,69.4,cbse,6874,2,B.Tech/B.E.,information technology,72,6874,0,Uttarakhand,2014,710,665,510,0.23780284,435,
1097187,m,22-01-1992,86.5,state board,2010,69.16,0,9837,2,B.Tech/B.E.,electronics and communication engineering,67.81,9837,1,Telangana,2013,395,615,560,-1,325,300000
849071,m,10-11-1989,86,cbse,2007,72.8,cbse,47,1,B.Tech/B.E.,electronics and electrical engineering,,47,1,Delhi,2013,650,640,795,0.20739217,-1,325000
35694,m,18-06-1989,84.8,cbse,2006,85.8,cbse,225,2,B.Tech/B.E.,electronics and electrical engineering,67,225,1,Delhi,2012,475,605,605,0.229481755,425,180000
1066913,m,03-05-1993,75,state board,2010,60.4,state board,13599,2,B.Tech/B.E.,electrical engineering,72,13599,1,West Bengal,2014,350,445,510,0.557389506,-1,120000
796601,m,06-01-1992,87,cbse,2009,68,cbse,222,2,B.Tech/B.E.,electronics and communication engineering,69,222,0,Jharkhand,2014,475,535,765,0.338786347,305,275000
578157,m,01-04-1991,64,cbse,2008,63.33,state board,8811,2,M.Tech./M.E.,electronics,71,8811,1,Karnataka,2014,415,545,524,-1,-1,40000
335201,m,01-10-1990,74,up board,2006,76.6,up board,198,2,B.Tech/B.E.,mechanical engineering,73.6,198,0,Uttar Pradesh,2012,475,575,615,0.958682017,-1,410000
1087183,m,30-07-1992,76.96,state board,2010,70,state board,9170,2,B.Tech/B.E.,electronics and communication engineering,70,9170,1,Karnataka,2014,350,240,210,0.112139438,315,100000
1204221,m,17-01-1994,84.5,state board,2011,85,state board,883,2,B.Tech/B.E.,computer science & engineering,72.3,883,0,Tamil Nadu,2015,615,530,475,0.842248322,525,350000
920413,m,01-10-1990,68.6,state board,2007,62.6,state board,55,2,MCA,computer application,74.95,55,0,Uttar Pradesh,2014,325,435,340,-1,-1,50000
707108,m,24-04-1992,92.3,state board,2009,95,state board,13741,2,B.Tech/B.E.,electronics and communication engineering,80,13741,0,Andhra Pradesh,2013,465,570,680,0.694479328,485,485000
1187208,m,31-07-1991,90.6,cbse,2009,78,cbse,8351,1,B.Tech/B.E.,electronics and communication engineering,62,8351,0,Karnataka,2013,710,565,690,0.338786347,395,
1127268,m,12-01-1991,68,cbse,2009,72,cbse,6659,2,B.Tech/B.E.,computer science & engineering,,6659,1,Tamil Nadu,2013,440,425,415,0.622642916,455,300000
1019761,m,01-09-1992,83.6,state board,2009,90.2,state board,1487,2,B.Tech/B.E.,electronics and communication engineering,69.3,1487,0,Andhra Pradesh,2013,405,480,665,0.649389715,345,330000
327856,m,12-04-1990,64,state board,2008,61,state board,310,2,B.Tech/B.E.,information technology,72,310,0,West Bengal,2012,345,335,275,0.24545566,335,100000
247078,f,13-07-1988,78,0,2006,53,0,6570,2,B.Tech/B.E.,computer engineering,65,6570,0,Orissa,2011,475,485,525,0.600057182,435,275000
51320,m,17-04-1988,86,karnataka board of secondary education,2006,82.83,karnataka board of university,182,2,B.Tech/B.E.,computer engineering,68.5,182,1,Karnataka,2010,455,305,595,0.765673581,485,545000
530592,m,02-05-1991,67,state board,2008,78,state board,2563,2,B.Tech/B.E.,computer science & engineering,80,2563,0,Uttarakhand,2013,450,545,515,0.998876108,585,120000
599552,m,01-09-1991,87.4,cbse,2009,86.6,cbse,830,2,B.Tech/B.E.,electronics and electrical engineering,78.4,830,1,Tamil Nadu,2013,485,475,620,0.824666401,505,175000
662142,m,19-10-1991,71.13,state board,2009,66,state board,13095,2,B.Tech/B.E.,electronics and communication engineering,77.7,13095,1,West Bengal,2013,345,495,575,0.985461394,-1,120000
1294572,m,05-08-1991,81.4,cbse,2010,74.4,cbse,2388,2,B.Tech/B.E.,instrumentation engineering,84,2388,1,Karnataka,2014,560,565,455,0.965327158,405,
423209,m,01-01-1988,55,up board,2005,68,up board,8718,2,B.Tech/B.E.,computer science & engineering,59,8718,0,Uttar Pradesh,2012,475,415,435,0.486747008,385,180000
407740,m,31-01-1990,88.33,icse,2008,85.2,cbse,3801,2,B.Tech/B.E.,computer engineering,,3801,0,Karnataka,2012,585,575,605,0.960903087,595,395000
618308,m,13-04-1990,91.6,cbse,2008,82.4,cbse,400,1,B.Tech/B.E.,industrial & production engineering,81.9,400,0,Madhya Pradesh,2013,615,605,725,0.945134856,-1,600000
920388,m,23-09-1991,80.6,icse,2009,80.7,icse,55,2,B.Tech/B.E.,electronics and communication engineering,72.5,55,0,Uttar Pradesh,2014,625,525,635,0.493596387,435,400000
670628,m,08-10-1991,76.6,cbse,2009,82.2,cbse,67,2,B.Tech/B.E.,computer science & engineering,72,67,0,Uttar Pradesh,2013,520,610,705,0.952245573,585,340000
335328,m,11-01-1991,76,0,2008,73,0,198,2,B.Tech/B.E.,electronics and communication engineering,64,198,0,Uttar Pradesh,2013,464,405,524,0.229481755,405,200000
35122,m,14-02-1991,62,up,2006,71,up,374,2,B.Tech/B.E.,computer engineering,67,374,0,Uttar Pradesh,2010,425,385,435,0.81941653,505,180000
1157393,m,20-10-1991,53,state board,2008,62,state board,3579,2,B.Tech/B.E.,electronics and communication engineering,69,3579,0,Uttar Pradesh,2014,500,360,330,0.649389715,-1,145000
1258895,m,30-07-1991,82,state board,2008,79.6,state board,1011,2,B.Tech/B.E.,electronics and communication engineering,68,1011,0,Gujarat,2012,350,520,450,0.783303537,295,205000
629285,f,22-04-1991,87.7,state board,2009,88.5,state board,6568,2,B.Tech/B.E.,computer engineering,85.9,6568,0,Tamil Nadu,2013,695,545,560,0.968237496,605,410000
914336,m,12-02-1991,78.8,state board,2009,70.4,state board,15404,2,B.Tech/B.E.,electronics and communication engineering,73,15404,0,Madhya Pradesh,2014,465,510,370,0.649389715,-1,150000
322522,f,24-07-1991,88.88,"bse, odisha",2008,71,"chse, odisha",14708,2,B.Tech/B.E.,electronics and communication engineering,87,14708,0,Orissa,2012,365,475,485,0.824666401,-1,160000
337194,m,31-03-1991,94.4,tamilnadu state board,2008,94.16,tamilnadu state board,3076,2,B.Tech/B.E.,mechanical engineering,,3076,0,Tamil Nadu,2012,495,585,585,0.995613797,-1,495000
1129408,m,19-04-1990,69,state board,2009,61.3,state board,5039,2,B.Tech/B.E.,electronics and communication engineering,69,5039,0,Andhra Pradesh,2013,430,425,295,0.338786347,175,250000
242701,m,10-04-1988,73.8,0,2006,55.8,0,1436,2,B.Tech/B.E.,electronics and electrical engineering,54,1436,0,Karnataka,2011,395,405,445,0.376059587,-1,600000
238088,m,24-07-1989,67,icse,2007,81,karnataka pu,1070,2,B.Tech/B.E.,electronics and communication engineering,60.38,1070,1,Karnataka,2011,545,455,515,0.229481755,455,360000
754972,m,24-12-1991,82.25,state board,2009,83.6,state board,1906,2,B.Tech/B.E.,electronics and communication engineering,82.9,1906,1,West Bengal,2013,440,680,665,0.493596387,-1,225000
1044900,m,19-09-1992,84,cbse,2010,78.8,cbse,648,1,B.Tech/B.E.,computer science & engineering,67.27,648,0,Kerala,2014,700,640,510,0.996744487,675,450000
661111,f,24-04-1992,84,state board,2009,77,state board,3944,2,B.Tech/B.E.,computer science & engineering,77.6,3944,1,Tamil Nadu,2013,605,475,325,0.413838256,385,150000
1233151,f,25-06-1991,72,state board,2008,69.8,state board,4501,2,B.Tech/B.E.,information technology,67.84,4501,0,Uttar Pradesh,2014,420,385,440,0.23780284,395,150000
328163,m,03-07-1991,60,up board,2007,63,up board,55,2,B.Tech/B.E.,electronics and electrical engineering,54,55,0,Uttar Pradesh,2012,425,205,325,0.008154775,-1,
670213,m,05-05-1991,69.83,state board,2008,53.85,state board,9699,2,B.Tech/B.E.,information technology,66.88,9699,1,Rajasthan,2013,450,410,400,0.377551419,375,180000
746050,m,16-03-1991,78.83,icse,2008,80.5,icse,2550,1,B.Tech/B.E.,electronics and communication engineering,,2550,0,Uttarakhand,2013,595,520,605,0.649389715,475,300000
310559,m,10-08-1990,87.33,0,2007,89,0,9557,2,B.Tech/B.E.,information technology,75.4,9557,1,Telangana,2011,525,415,475,0.81941653,505,560000
237941,m,29-03-1989,88.5,icse,2007,85.4,cbse,5671,2,B.Tech/B.E.,electronics and communication engineering,93.6,5671,0,Karnataka,2011,505,605,675,0.960603252,-1,655000
958966,m,16-05-1992,68.14,state board,2010,61.7,state board,15863,2,B.Tech/B.E.,computer science & engineering,70.4,15863,1,Rajasthan,2014,520,575,485,0.864685413,525,190000
277307,m,10-10-1989,75.2,cbse,2006,73.4,cbse,75,2,B.Tech/B.E.,computer engineering,72.4,75,0,Uttar Pradesh,2011,505,575,615,0.735795709,475,215000
627124,m,23-10-1992,87,cbse,2009,92,cbse,66,2,B.Tech/B.E.,electronics and communication engineering,78,66,0,Uttar Pradesh,2013,590,545,705,0.376059587,-1,500000
611920,m,05-07-1991,62.13,state board,2010,74,bte up,64,2,B.Tech/B.E.,computer science & engineering,65.6,64,0,Uttar Pradesh,2013,475,610,415,0.916869961,555,95000
335789,f,14-08-1991,87,cbse,2008,96.6,intermediate state board,1141,2,B.Tech/B.E.,electronics and communication engineering,80.14,1141,0,Andhra Pradesh,2012,415,425,675,0.0587928,395,325000
482761,f,19-06-1991,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",2008,82,"stjoseph of cluny matrhrsecschool,neyveli,cuddalore district",7016,2,B.Tech/B.E.,electronics and electrical engineering,80.7,7016,1,Tamil Nadu,2012,505,565,545,0.0587928,-1,50000
46291,f,21-05-1988,71,up,2005,75,up,429,2,B.Tech/B.E.,electrical engineering,65,429,0,Uttar Pradesh,2010,415,555,435,0.376059587,335,560000
696034,m,16-06-1990,72.36,state board,2007,80.83,state board,879,2,B.Tech/B.E.,electronics and communication engineering,63,879,1,Tamil Nadu,2011,370,460,340,0.538386893,455,
366097,f,17-12-1988,78.08,karnataka secondary eduction,2006,62.5,pre-university,3801,2,MCA,computer application,,3801,0,Karnataka,2012,405,545,365,0.793580615,495,415000
752781,f,27-08-1992,90,state board,2009,93,state board,4883,2,B.Tech/B.E.,electronics and communication engineering,77.3,4883,1,Telangana,2013,415,410,535,0.88162007,325,100000
1242190,m,30-10-1992,65,icse,2010,71.25,icse,2921,2,B.Tech/B.E.,electrical engineering,76,2921,0,West Bengal,2014,370,480,645,0.984661888,-1,215000
1092984,m,08-12-1991,63,state board,2011,69.32,0,220,2,B.Tech/B.E.,computer science & engineering,71,220,0,Madhya Pradesh,2014,335,350,345,0.080055281,355,180000
605021,m,17-06-1992,81,cbse,2009,79,cbse,272,2,B.Tech/B.E.,electronics and communication engineering,70.02,272,0,Punjab,2013,570,585,470,0.824666401,455,375000
623192,m,10-04-1990,80.63,state board,2008,72.4,state board,6851,2,B.Tech/B.E.,computer engineering,73.3,6851,0,West Bengal,2013,325,485,515,0.308400583,355,380000
1044603,m,30-11-1992,68.2,cbse,2010,76.4,cbse,13,1,B.Tech/B.E.,electronics and communication engineering,69,13,1,Delhi,2014,650,445,475,0.649389715,435,180000
575845,m,05-03-1990,57,bseb,2007,55,bseb,2679,2,MCA,computer application,60,2679,1,Delhi,2012,395,270,295,-1,-1,95000
310092,f,09-12-1989,82,cbse,2008,86,cbse,5050,2,B.Tech/B.E.,computer engineering,81,5050,0,Rajasthan,2012,405,375,585,0.704090412,465,
796708,m,19-08-1991,78,cbse,2009,70,cbse,11848,1,B.Tech/B.E.,electronics and electrical engineering,62,11848,0,Bihar,2014,555,645,635,0.336185066,325,325000
215595,m,21-04-1990,68.8,icse,2007,68.7,icse,1175,2,B.Tech/B.E.,electronics & telecommunications,,1175,0,Orissa,2011,545,485,505,0.229481755,355,240000
1190687,m,07-02-1992,70,icse,2008,61,icse,8776,2,B.Tech/B.E.,information technology,67.6,8776,0,Punjab,2012,605,580,655,0.356536488,-1,110000
328236,m,21-10-1990,83.83,icse,2008,79.83,isc,55,2,B.Tech/B.E.,information technology,72.16,55,0,Uttar Pradesh,2012,475,465,565,0.735795709,475,390000
794947,m,02-12-1992,92.2,cbse,2010,88.6,cbse,13439,2,B.Tech/B.E.,electronics and electrical engineering,74.2,13439,0,Jharkhand,2014,580,655,705,0.557389506,415,450000
190911,m,01-11-1986,69.33,up board,2003,63,up board,11157,1,MCA,computer application,85.2,11157,0,Jharkhand,2011,585,585,635,0.884122512,535,700000
226847,m,10-03-1987,78.5,ssc,2004,82,intermediate board,1428,2,MCA,computer application,77,1428,1,Telangana,2011,425,425,435,0.525922584,415,360000
243425,m,27-08-1987,73.5,wbbse,2008,81,wbscte,1906,2,B.Tech/B.E.,electronics and communication engineering,73.8,1906,1,West Bengal,2011,415,445,615,0.376059587,155,330000
1266498,m,21-04-1993,91.53,state board,2010,71.17,state board,3291,1,B.Tech/B.E.,mechanical engineering,60.7,3291,1,Maharashtra,2014,545,615,820,0.598280691,-1,210000
719970,m,24-02-1989,76.5,state board,2006,69,state board,413,1,MCA,computer application,64.2,413,0,Telangana,2013,635,585,665,0.356536488,505,300000
220779,m,11-05-1988,82.8,0,2006,80.4,0,285,1,B.Tech/B.E.,electronics and instrumentation engineering,80.7,285,0,Punjab,2011,475,545,585,0.824666401,-1,435000
1092991,m,12-02-1993,75.4,state board,2009,68.8,state board,220,2,B.Tech/B.E.,information technology,79,220,0,Madhya Pradesh,2014,440,565,430,0.356536488,255,
109571,f,25-06-1988,78,ssc,2006,82,board of intermediate,1014,2,B.Tech/B.E.,electronics and instrumentation engineering,,1014,0,Andhra Pradesh,2010,405,465,425,0.023312168,345,50000
248992,m,14-09-1989,67.5,board of high school and intermediate education uttarpradesh,2006,63.6,board of high school and intermediate education uttarpradesh,3579,2,B.Tech/B.E.,computer engineering,61.65,3579,0,Uttar Pradesh,2011,545,425,605,0.450876584,395,180000
965196,f,31-05-1993,90,state board,2010,74,state board,12387,2,B.Tech/B.E.,electronics and communication engineering,75,12387,0,Andhra Pradesh,2014,520,545,450,0.649389715,455,305000
349752,m,25-05-1991,80.5,andhra pradesh board ssc,2008,95,andhpradesh board of intermediate education,2929,2,B.Tech/B.E.,mechanical engineering,77.37,2929,0,Andhra Pradesh,2012,505,615,625,0.27350033,-1,550000
425547,m,01-11-1990,69.2,cbse,2008,71.2,cbse,75,2,B.Tech/B.E.,electronics and communication engineering,67.46,75,0,Uttar Pradesh,2012,425,535,555,0.376059587,-1,300000
52947,m,24-11-1985,77.4,ssc,2007,72.48,msbte (diploma in computer technology),472,2,B.Tech/B.E.,information technology,54.75,472,1,Maharashtra,2010,415,475,455,0.884122512,535,220000
622495,m,26-12-1990,81.9,cbse,2008,72,cbse,272,2,B.Tech/B.E.,information technology,71.9,272,0,Punjab,2012,465,415,485,-1,-1,325000
990568,f,14-05-1992,82.7,state board,2010,91,state board,11788,2,B.Tech/B.E.,computer science & engineering,73,11788,0,Andhra Pradesh,2014,490,435,560,0.080055281,425,320000
1075225,m,04-11-1990,71,state board,2008,62,state board,1087,2,B.Tech/B.E.,information technology,73,1087,0,Orissa,2013,570,495,595,0.450876584,395,
465339,f,01-08-1990,90,ssc,2008,93,board of intermediate,8970,2,B.Tech/B.E.,computer engineering,83.7,8970,1,Telangana,2012,425,515,395,0.488347977,405,115000
1057665,m,19-01-1993,91.3,state board,2010,88.9,state board,4128,2,B.Tech/B.E.,computer science & engineering,,4128,1,Telangana,2014,525,545,560,0.486747008,455,180000
457244,m,03-06-1991,82,state board,2008,70.16,state board,2353,2,B.Tech/B.E.,computer science & engineering,85.8,2353,0,Orissa,2012,415,245,485,0.563267824,425,360000
358850,m,29-05-1988,70.2,0,2005,55,0,9072,2,MCA,computer application,87,9072,0,Orissa,2012,425,485,345,0.942116551,575,310000
451825,m,07-05-1989,59.3,upbhsie,2006,60.4,upbhsie,348,2,B.Tech/B.E.,computer engineering,67.1,348,0,Uttar Pradesh,2011,495,635,405,0.600057182,435,435000
895695,m,25-12-1992,78,cbse,2010,76.6,cbse,119,1,B.Tech/B.E.,information technology,75,119,0,Uttar Pradesh,2014,590,555,545,0.911395278,525,325000
663169,m,10-02-1990,82,cbse,2008,69.4,cbse,1872,2,B.Tech/B.E.,computer science & engineering,71.8,1872,0,Karnataka,2013,645,595,655,0.953899775,635,320000
1288222,f,15-06-1991,73.2,cbse,2008,57.6,cbse,3725,2,B.Tech/B.E.,electronics & instrumentation eng,68.2,3725,0,Madhya Pradesh,2012,475,505,375,0.622642916,-1,205000
730857,m,22-01-1991,83.75,state board,2009,74.8,state board,8297,2,B.Tech/B.E.,electronics and communication engineering,75.9,8297,1,West Bengal,2013,660,630,680,0.776578324,-1,325000
273719,f,01-07-1989,94.24,sslc,2007,89.67,puc,4023,2,B.Tech/B.E.,computer engineering,78.24,4023,1,Karnataka,2011,555,495,465,0.81941653,505,600000
669585,f,22-08-1992,73.8,cbse,2009,92.9,state board,7269,2,B.Tech/B.E.,mechanical engineering,71.9,7269,1,Telangana,2013,545,520,545,0.206710618,325,345000
1193139,m,25-06-1992,71.84,state board,2010,66.83,state board,3770,2,B.Tech/B.E.,computer science & engineering,70.35,3770,0,Karnataka,2016,640,615,585,0.974396113,615,
336003,m,05-07-1991,82,ssc,2008,91.9,apbsc,1141,2,B.Tech/B.E.,mechanical engineering,,1141,0,Andhra Pradesh,2012,495,505,625,0.925140312,-1,255000
577325,m,16-09-1988,56.5,up board,2006,56.8,up board,35,1,MCA,computer application,79.29,35,1,Delhi,2013,370,525,545,0.960903087,595,100000
1096110,m,20-01-1992,67,state board,2008,60.44,state board,14708,2,B.Tech/B.E.,computer science & engineering,72,14708,0,Orissa,2014,455,455,380,0.23780284,455,185000
196379,m,17-04-1988,82,0,2006,65,cbse,115,2,MCA,computer application,66.39,115,0,Punjab,2011,515,585,535,0.952245573,585,300000
455593,m,26-05-1987,56,state borad hp,2008,58.4,state board,272,2,B.Tech/B.E.,information technology,55,272,0,Punjab,2012,404,285,385,0.165633092,305,190000
